time,Fx_local,Fy_local,Fz_local
506.310000,393245.522201,431149.986486,454217.571429
506.320000,534571.198842,660433.972008,621792.214286
506.330000,368692.607143,412246.482625,470903.055985
506.340000,436719.744208,660779.597490,535794.547297
506.350000,462187.216216,404114.768340,557787.347490
506.360000,314804.038610,417553.951737,344296.850386
506.370000,452292.535714,590164.259653,570450.561776
506.380000,436493.522201,563739.871622,606944.131274
506.390000,393539.426641,474933.000000,550471.198842
506.400000,410003.907336,413713.395753,449921.194981
506.410000,432535.557915,603646.876448,459527.035714
506.420000,377806.407336,553151.177606,515260.372587
506.430000,496551.474903,766201.201737,686920.517375
506.440000,432635.163127,728491.190154,577202.690154
506.450000,377270.779923,665800.375483,297817.129344
506.460000,531044.959459,847956.668919,522531.092664
506.470000,500491.022201,747379.193050,592929.570463
506.480000,401281.621622,801835.465251,606430.143822
506.490000,491829.052124,803599.505792,706770.654440
506.500000,443743.523166,589245.712355,443549.837838
506.510000,397909.317568,757345.699807,498757.216216
506.520000,470141.666988,524535.628378,634980.005792
506.530000,382160.336873,635062.575290,535727.785714
506.540000,583839.251931,867797.750965,801981.112934
506.550000,478389.715251,613121.803089,610193.501931
506.560000,327336.492278,655619.924710,381319.754826
506.570000,461014.974903,468699.770270,528683.901544
506.580000,399764.522201,502484.814672,494338.827220
506.590000,489281.368726,675964.097490,587214.625483
506.600000,462956.278958,680568.344595,594285.521236
506.610000,431267.548263,683662.705598,544930.754826
506.620000,442118.070463,431159.962355,509283.445946
506.630000,452722.418919,562893.917954,584454.072394
506.640000,498034.502896,714061.019305,575130.318533
506.650000,413142.469112,782056.694015,557698.792471
506.660000,382880.441120,570403.751931,484836.582046
506.670000,440589.153475,371511.480695,563530.992278
506.680000,467435.597490,588601.424710,453623.930502
506.690000,398862.089768,607416.220077,554031.816602
506.700000,537820.722973,804175.190154,634679.808880
506.710000,445492.216216,654889.998069,606413.261583
506.720000,321839.788610,399048.254826,328844.690154
506.730000,438081.527027,636161.609073,453993.498069
506.740000,387589.511583,490852.030888,619850.910232
506.750000,470241.272201,733943.846525,662871.306950
506.760000,417413.061776,772196.084942,620473.711390
506.770000,451612.334942,415127.973938,501629.959459
506.780000,389241.515444,670494.251931,502202.113900
506.790000,460169.942085,740912.527992,556542.666023
506.800000,442836.179537,753699.136100,640283.791506
506.810000,492250.033784,695157.208494,734269.673745
506.820000,483028.187259,705802.534749,495885.393822
506.830000,504270.188224,741692.180502,615452.933398
506.840000,348876.541506,482831.739382,479054.875483
506.850000,373355.635135,660724.193050,482845.552124
506.860000,448602.231660,755897.510618,585044.183398
506.870000,398371.277027,363841.418919,467617.004826
506.880000,357269.623552,497728.627413,384559.763514
506.890000,352687.937259,481263.379344,405620.357143
506.900000,445444.025097,597471.967181,545147.768340
506.910000,465298.766409,677612.264479,550348.725869
506.920000,464897.889961,376892.464286,566958.547297
506.930000,391679.617761,486050.875483,452806.523166
506.940000,400584.999035,495030.538610,475672.135135
506.950000,360153.110039,556792.523166,419913.014479
506.960000,444246.767375,677180.693050,554542.581081
506.970000,344992.705598,316839.422780,337868.093629
506.980000,424078.016409,504273.871622,486762.078185
506.990000,457831.751931,689600.189189,494219.884170
507.000000,357381.813707,451860.657336,442475.206564
507.010000,427073.232625,699479.675676,487725.440154
507.020000,496956.495174,429319.491313,583730.745174
507.030000,359252.519305,528084.275097,375949.361004
507.040000,496258.644788,646951.355212,610940.157336
507.050000,379592.241313,533959.447876,444033.283784
507.060000,460164.110039,687956.319498,535509.390927
507.070000,468440.858108,542261.826255,478280.287645
507.080000,372051.098456,430372.636100,388652.325290
507.090000,360801.694981,573707.606178,519461.594595
507.100000,504863.061776,862658.490347,694849.184363
507.110000,343937.258687,701659.940154,471120.683398
507.120000,324473.111004,557459.985521,314291.892857
